score,feature
0.716053511706,VP_to_AUX
0.713377926421,binaryIUActionWomanDryingWashing
0.713377926421,VP
0.7127090301,TTR
0.70635451505,mfcc12_accel_mean
0.701672240803,binaryIUSubjectBoy
0.7,MeanLengthOfSentence
0.697993311037,binaryIUPlaceKitchen
0.691638795987,tree_height
0.672240802676,getLightVerbCount
0.665217391304,NPProportion
0.661204013378,binaryIUObjectDishes
0.659531772575,mfcc11_skewness
0.650836120401,keywordIUPlaceKitchen
0.646822742475,CP_T
0.640133779264,mfcc11_vel_skewness
0.63745819398,binaryIUObjectWater
0.637123745819,mfcc1_kurtosis
0.635451505017,MATTR
0.635117056856,mfcc6_accel_mean
0.622742474916,mfcc10_accel_skewness
0.622408026756,mfcc8_accel_mean
0.621739130435,mfcc6_skewness
0.61872909699,mfcc5_mean
0.616387959866,energy_accel_mean
0.614046822742,mfcc8_vel_mean
0.610702341137,mfcc4_vel_mean
0.605351170569,mfcc10_vel_mean
0.604347826087,mfcc2_var
0.603344481605,ff_var
0.601003344482,keywordIUObjectPlate
0.597658862876,BrunetIndex
0.595986622074,NumInterjections
0.588294314381,mfcc2_kurtosis
0.584280936455,NPTypeRate
0.583277591973,mfcc7_accel_skewness
0.58127090301,mfcc12_accel_skewness
0.576588628763,keywordIUObjectDishcloth
0.573913043478,mfcc10_mean
0.573578595318,binaryIUObjectPlate
0.571906354515,mfcc11_vel_mean
0.566555183946,mfcc11_accel_mean
0.563879598662,keywordIUObjectCupboard
0.563879598662,binaryIUObjectCupboard
0.557525083612,FRAG
0.548494983278,CN
0.547157190635,binaryIUObjectDishcloth
0.545819397993,mfcc1_vel_var
0.54347826087,mfcc2_accel_mean
0.53745819398,CT
0.532775919732,TotalNumberOfWords
0.528093645485,mfcc9_var
0.521739130435,mfcc8_var
0.517391304348,HonoreStatistic
0.516387959866,mfcc9_skewness
0.51237458194,RatioVerb
0.509030100334,NumVerbs
0.50635451505,mfcc10_skewness
0.498662207358,UCP
0.498662207358,LST
0.496321070234,getAoaScore
0.494314381271,mfcc6_var
0.489966555184,energy_vel_kurtosis
0.489632107023,mfcc4_mean
0.488963210702,mfcc1_accel_var
0.485953177258,ff_mean
0.479264214047,mfcc6_vel_skewness
0.472575250836,mfcc8_accel_skewness
0.464214046823,mfcc13_accel_skewness
0.460869565217,mfcc7_vel_skewness
0.457859531773,ADVP_to_RB
0.456856187291,AvgNPTypeLengthNonEmbedded
0.455183946488,mfcc13_mean
0.451505016722,mfcc_skewness
0.45016722408,NumberOfNID
0.448829431438,mfcc9_vel_skewness
0.444147157191,mfcc13_accel_var
0.444147157191,mfcc11_accel_kurtosis
0.44381270903,keywordIUObjectWater
0.441806020067,CN_C
0.439464882943,mfcc1_vel_skewness
0.438795986622,DC
0.435785953177,mfcc3_skewness
0.435117056856,mfcc9_vel_kurtosis
0.435117056856,binaryIUObjectJar
0.432107023411,mfcc8_mean
0.425752508361,mfcc12_skewness
0.425418060201,mfcc4_var
0.419397993311,energy_accel_kurtosis
0.419397993311,NAC
0.418394648829,mfcc10_accel_kurtosis
0.416722408027,mfcc4_skewness
0.415050167224,WHADJP
0.404682274247,mfcc12_accel_var
0.403344481605,mfcc12_vel_mean
0.397658862876,energy_accel_var
0.395986622074,mfcc2_vel_var
0.395317725753,mfcc5_var
0.394983277592,mfcc2_vel_kurtosis
0.390969899666,energy_vel_var
0.3872909699,mfcc4_accel_skewness
0.381605351171,mfcc9_accel_mean
0.380267558528,mfcc6_mean
0.363545150502,mfcc10_accel_var
0.361872909699,mfcc13_vel_mean
0.359197324415,mfcc2_mean
0.349163879599,mfcc9_mean
0.348160535117,mfcc6_accel_var
0.339799331104,mfcc11_vel_kurtosis
0.336789297659,mfcc13_vel_var
0.336120401338,ROOT_to_FRAG
0.330100334448,mfcc4_vel_skewness
0.314715719064,mfcc6_vel_var
0.311705685619,W
0.307023411371,WHPP
0.305351170569,proportion_below_threshold_0
0.303344481605,mfcc3_vel_kurtosis
0.300334448161,keywordIUSubjectBoy
0.299331103679,mfcc12_vel_var
0.297993311037,mfcc8_accel_var
0.294314381271,mfcc1_var
0.291304347826,PRT
0.28762541806,WHNP
0.285953177258,mfcc9_accel_var
0.277257525084,CONJP
0.276254180602,mfcc3_accel_var
0.272909698997,mfcc2_vel_mean
0.271906354515,mfcc11_mean
0.271571906355,mfcc7_mean
0.271237458194,DisfluencyFrequency
0.270903010033,mfcc13_skewness
0.270234113712,mfcc9_accel_kurtosis
0.26856187291,mfcc11_accel_var
0.264882943144,mfcc3_vel_var
0.263210702341,mfcc8_accel_kurtosis
0.257190635452,CP
0.25652173913,RRC
0.255518394649,mfcc2_accel_kurtosis
0.253177257525,mfcc5_accel_skewness
0.252508361204,mfcc2_accel_var
0.250836120401,mfcc5_accel_mean
0.242474916388,mfcc8_vel_var
0.241806020067,mfcc1_accel_mean
0.240133779264,mfcc3_accel_skewness
0.232441471572,mfcc3_var
0.230100334448,mfcc1_vel_mean
0.227424749164,keywordIUObjectJar
0.226755852843,mfcc9_vel_var
0.224414715719,mfcc10_vel_var
0.222742474916,mfcc4_accel_var
0.220735785953,mfcc13_accel_kurtosis
0.206688963211,mfcc6_vel_kurtosis
0.203010033445,mfcc4_vel_var
0.201672240803,mfcc3_accel_mean
0.200334448161,mfcc7_accel_var
0.199331103679,mfcc5_vel_mean
0.197993311037,mfcc8_vel_kurtosis
0.197324414716,mfcc12_vel_kurtosis
0.194983277592,mfcc3_vel_skewness
0.194648829431,mfcc1_accel_skewness
0.189966555184,energy_accel_skewness
0.184949832776,mfcc2_vel_skewness
0.184280936455,mfcc7_vel_var
0.183277591973,energy_var
0.182943143813,mfcc13_accel_mean
0.178929765886,mfcc8_vel_skewness
0.178260869565,mfcc11_var
0.175585284281,mfcc11_accel_skewness
0.171571906355,mfcc4_accel_mean
0.169565217391,QP
0.16889632107,energy_vel_skewness
0.16856187291,mfcc12_vel_skewness
0.166555183946,mfcc6_vel_mean
0.166220735786,mfcc2_accel_skewness
0.165551839465,X
0.161204013378,NumAdjectives
0.157190635452,mfcc5_vel_var
0.15652173913,mfcc13_var
0.154849498328,mfcc11_vel_var
0.153511705686,mfcc_kurtosis
0.147491638796,mfcc5_accel_var
0.147157190635,C
0.145484949833,mfcc5_vel_kurtosis
0.14347826087,mfcc2_skewness
0.14347826087,mfcc12_mean
0.138127090301,energy_mean
0.137123745819,PRN
0.130434782609,mfcc3_mean
0.130100334448,NP
0.126421404682,mfcc13_vel_skewness
0.121739130435,mfcc3_accel_kurtosis
0.120735785953,mfcc10_var
0.118394648829,energy_vel_mean
0.116053511706,mfcc1_vel_kurtosis
0.114046822742,mfcc13_vel_kurtosis
0.109698996656,CP_C
0.107357859532,mfcc6_accel_kurtosis
0.104682274247,mfcc7_vel_mean
0.102675585284,energy_kurtosis
0.101003344482,mfcc1_accel_kurtosis
0.0983277591973,mfcc7_vel_kurtosis
0.0976588628763,mfcc5_accel_kurtosis
0.0973244147157,mfcc4_vel_kurtosis
0.0919732441472,mfcc10_vel_kurtosis
0.0913043478261,mfcc7_accel_kurtosis
0.0879598662207,T_S
0.0846153846154,mfcc4_accel_kurtosis
0.0839464882943,MLC
0.0816053511706,keywordIUObjectDishes
0.0755852842809,energy_skewness
0.0745819397993,mfcc12_accel_kurtosis
0.0742474916388,mfcc9_accel_skewness
0.0742474916388,NX
0.0719063545151,mfcc1_mean
0.0705685618729,mfcc3_vel_mean
0.0665551839465,mfcc7_var
0.066220735786,mfcc7_accel_mean
0.0652173913043,mfcc12_var
0.0494983277592,VPTypeRate
0.0488294314381,mfcc9_vel_mean
