score,feature
0.361204013378,mfcc10_accel_var
0.359197324415,mfcc13_vel_mean
0.356856187291,mfcc2_mean
0.346153846154,mfcc9_mean
0.345484949833,mfcc6_accel_var
0.338461538462,mfcc11_vel_kurtosis
0.334448160535,mfcc13_vel_var
0.333110367893,ROOT_to_FRAG
0.326755852843,mfcc4_vel_skewness
0.311036789298,mfcc6_vel_var
0.305016722408,WHPP
0.302675585284,proportion_below_threshold_0
0.300334448161,mfcc3_vel_kurtosis
0.298327759197,keywordIUSubjectBoy
0.295317725753,mfcc12_vel_var
0.29397993311,mfcc8_accel_var
0.291638795987,mfcc1_var
0.288963210702,PRT
0.284949832776,WHNP
0.283612040134,mfcc9_accel_var
0.274581939799,mfcc3_accel_var
0.273913043478,CONJP
0.269899665552,mfcc11_mean
0.26889632107,mfcc2_vel_mean
0.267892976589,mfcc9_accel_kurtosis
0.267892976589,mfcc7_mean
0.267892976589,mfcc13_skewness
0.267224080268,DisfluencyFrequency
0.265551839465,mfcc11_accel_var
0.26254180602,mfcc3_vel_var
0.261538461538,mfcc8_accel_kurtosis
0.252508361204,RRC
0.250501672241,mfcc5_accel_skewness
0.250501672241,mfcc2_accel_var
0.25016722408,mfcc2_accel_kurtosis
0.24983277592,mfcc5_accel_mean
0.239130434783,mfcc8_vel_var
0.238795986622,W
0.238461538462,mfcc3_accel_skewness
0.23745819398,mfcc1_accel_mean
0.230769230769,mfcc3_var
0.227090301003,mfcc1_vel_mean
0.223411371237,keywordIUObjectJar
0.222073578595,mfcc9_vel_var
0.221404682274,mfcc4_accel_var
0.220401337793,mfcc10_vel_var
0.216053511706,mfcc13_accel_kurtosis
0.208026755853,CP
0.205016722408,mfcc6_vel_kurtosis
0.2,mfcc4_vel_var
0.199331103679,mfcc3_accel_mean
0.198327759197,gender_int
0.197658862876,mfcc7_accel_var
0.196655518395,mfcc5_vel_mean
0.19397993311,mfcc8_vel_kurtosis
0.192642140468,mfcc12_vel_kurtosis
0.190635451505,mfcc3_vel_skewness
0.189966555184,mfcc1_accel_skewness
0.186622073579,energy_accel_skewness
0.182943143813,mfcc7_vel_var
0.180267558528,mfcc2_vel_skewness
0.179933110368,energy_var
0.179598662207,mfcc13_accel_mean
0.175919732441,mfcc8_vel_skewness
0.173244147157,mfcc11_var
0.171906354515,mfcc11_accel_skewness
0.166889632107,mfcc4_accel_mean
0.166555183946,energy_vel_skewness
0.165551839465,QP
0.164882943144,mfcc12_vel_skewness
0.161872909699,mfcc6_vel_mean
0.160535117057,mfcc2_accel_skewness
0.159866220736,X
0.15652173913,NumAdjectives
0.155852842809,T_S
0.153511705686,mfcc5_vel_var
0.152508361204,mfcc11_vel_var
0.151170568562,mfcc13_var
0.148829431438,mfcc_kurtosis
0.144147157191,mfcc5_accel_var
0.140468227425,mfcc5_vel_kurtosis
0.139799331104,mfcc12_mean
0.138795986622,mfcc2_skewness
0.134782608696,energy_mean
0.132441471572,PRN
0.126086956522,mfcc3_mean
0.12508361204,NP
0.122073578595,mfcc13_vel_skewness
0.11872909699,mfcc3_accel_kurtosis
0.115719063545,energy_vel_mean
0.115384615385,mfcc10_var
0.113377926421,mfcc1_vel_kurtosis
0.10635451505,mfcc13_vel_kurtosis
0.104347826087,CP_C
0.102341137124,mfcc6_accel_kurtosis
0.100668896321,mfcc7_vel_mean
0.0976588628763,C
0.0973244147157,energy_kurtosis
0.0969899665552,mfcc1_accel_kurtosis
0.0939799331104,mfcc5_accel_kurtosis
0.0933110367893,mfcc7_vel_kurtosis
0.0929765886288,mfcc4_vel_kurtosis
0.0869565217391,mfcc7_accel_kurtosis
0.0866220735786,mfcc10_vel_kurtosis
0.0785953177258,mfcc4_accel_kurtosis
0.0775919732441,keywordIUObjectDishes
0.0722408026756,mfcc12_accel_kurtosis
0.0695652173913,NX
0.0685618729097,energy_skewness
0.0682274247492,mfcc9_accel_skewness
0.0682274247492,mfcc1_mean
0.0645484949833,mfcc3_vel_mean
0.0628762541806,mfcc7_var
0.0615384615385,mfcc7_accel_mean
0.0608695652174,mfcc12_var
0.0518394648829,MLC
0.0451505016722,VPTypeRate
0.0428093645485,mfcc9_vel_mean
